"notes","hqCity","keywords","hqCountry","hqProvince","qualityFlags","sourceOrigin","sourceUrl","themes","primaryTheme","confidenceScore","seedBatchId","hqRegion","industrySectorsDerivedReasons","sectorSynonymsUsed","geoScope","lastVerifiedAt","website","entityType","synonyms","themeConfidence","industryLabel","tags","industrySectors","domain","name","normalizedName","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Fournisseur de services audiovisuels et scénographiques pour événements corporatifs.","Longueuil","[]","CA","QC","[]","IMPORT","https://lumierescenique.ca","[""Techniques"", ""AV"", ""Scénographie""]","Services AV et scénographie","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://lumierescenique.ca","company","[]","0.85","Événementiel & Expérientiel","[""AV"", ""scénographie"", ""techniques événements""]","[""Événementiel & Expérientiel""]","lumierescenique.ca","Lumière Scénique","lumiere scenique","86b09686d470465a8bcb35a8","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Gestionnaire d’un lieu polyvalent pour conférences, concerts et événements privés à Laval.","Laval","[]","CA","QC","[]","IMPORT","https://espacenovalaval.com","[""Lieu"", ""Gestion"", ""Événements""]","Gestion de lieux événementiels","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://espacenovalaval.com","company","[]","0.9","Événementiel & Expérientiel","[""lieu événementiel"", ""location"", ""événements""]","[""Événementiel & Expérientiel""]","espacenovalaval.com","Espace Nova Laval","espace nova laval","5fc33a9686154e9c91817855","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée dans le team building et activités incentive pour entreprises à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://montrealteamboost.ca","[""Team building"", ""Incentive"", ""Corporate""]","Agence de team building","79","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://montrealteamboost.ca","company","[]","0.88","Événementiel & Expérientiel","[""team building"", ""corporate"", ""incentive""]","[""Événementiel & Expérientiel""]","montrealteamboost.ca","Montreal TeamBoost","montreal teamboost","ac2f52eb59834f2799f3510f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Service de traiteur haut de gamme spécialisé en événementiel pour le Grand Montréal.","Brossard","[]","CA","QC","[]","IMPORT","https://cuisineepiceetraiteur.com","[""Traiteur"", ""Catering"", ""Événementiel""]","Entreprise de catering événementiel","77","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://cuisineepiceetraiteur.com","company","[]","0.87","Événementiel & Expérientiel","[""traiteur"", ""catering"", ""événements""]","[""Événementiel & Expérientiel""]","cuisineepiceetraiteur.com","Cuisine Épicée Traiteur","cuisine epicee traiteur","52669c1fa989484ca1d68079","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise proposant des solutions de décor et design pour événements privés et corporatifs.","Montréal","[]","CA","QC","[]","IMPORT","https://decoreclat.ca","[""Décoration"", ""Design événementiel""]","Fournisseur de décoration événementielle","81","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://decoreclat.ca","company","[]","0.9","Événementiel & Expérientiel","[""décoration"", ""design"", ""événementiel""]","[""Événementiel & Expérientiel""]","decoreclat.ca","Décor Éclat","decor eclat","c5cd9d59629848d69a977316","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Organisation de conférences et congrès professionnels dans la région de Québec.","Québec","[]","CA","QC","[]","IMPORT","https://conferencesquebec.ca","[""Conférences"", ""Congrès"", ""Formation""]","Organisateur de conférences et congrès","82","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://conferencesquebec.ca","company","[]","0.9","Événementiel & Expérientiel","[""conférences"", ""congrès"", ""événement professionnel""]","[""Événementiel & Expérientiel""]","conferencesquebec.ca","Conférences Québec","conferences quebec","c61045978410411b86059449","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme numérique pour la gestion et la vente de billets pour divers événements au Québec.","Montréal","[]","CA","QC","[]","IMPORT","https://billetplus.ca","[""Billetterie"", ""Gestion d'événements""]","Plateforme de billetterie","83","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://billetplus.ca","company","[]","0.9","Événementiel & Expérientiel","[""billetterie"", ""plateforme"", ""événements""]","[""Événementiel & Expérientiel""]","billetplus.ca","BilletPlus","billetplus","023bc3899d46431cb482bbbe","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en activités de team building et incentives pour entreprises du Grand Montréal.","Brossard","[]","CA","QC","[]","IMPORT","https://echoteamincentive.com","[""Team building"", ""Incentive""]","Agence de team building et incentive","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://echoteamincentive.com","company","[]","0.88","Événementiel & Expérientiel","[""team building"", ""incentive"", ""corporate""]","[""Événementiel & Expérientiel""]","echoteamincentive.com","EchoTeam Incentive","echoteam incentive","1248540e9d964fe5a3d19af3","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Organisme à but non lucratif organisant des festivals et événements culturels dans la région de Québec.","Québec","[]","CA","QC","[]","IMPORT","https://culturelivequebec.org","[""Événements culturels"", ""Festival""]","Organisateur d'événements culturels","80","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://culturelivequebec.org","organization","[]","0.9","Événementiel & Expérientiel","[""culture"", ""événements"", ""festival""]","[""Événementiel & Expérientiel""]","culturelivequebec.org","Culture Live Québec","culture live quebec","e6a9964c4563484a99bccffd","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence d’événementiel spécialisée dans les événements corporate et lancements de produits à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://plateauevenements.ca","[""Événementiel corporate"", ""Gestion événements""]","Agence événementielle corporate","81","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://plateauevenements.ca","company","[]","0.9","Événementiel & Expérientiel","[""événementiel"", ""corporate"", ""gestion""]","[""Événementiel & Expérientiel""]","plateauevenements.ca","Plateau Événements","plateau evenements","4b272c6babe144fe89169aa3","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise fournissant installations audiovisuelles et support technique pour événements au Québec.","Montréal","[]","CA","QC","[]","IMPORT","https://sonovisionevents.ca","[""Audiovisuel"", ""Événements"", ""Technique""]","Fournisseur services audiovisuels","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://sonovisionevents.ca","company","[]","0.88","Événementiel & Expérientiel","[""audiovisuel"", ""événements"", ""technique""]","[""Événementiel & Expérientiel""]","sonovisionevents.ca","Sonovision Événements","sonovision evenements","725c85089aa346bcbb533340","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Organisation et gestion d’événements corporatifs, galas et soirées privées à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://galaandco.ca","[""Événementiel corporate"", ""Gestion""]","Gestion d'événements corporatifs","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://galaandco.ca","company","[]","0.9","Événementiel & Expérientiel","[""gala"", ""corporate"", ""événement""]","[""Événementiel & Expérientiel""]","galaandco.ca","Gala & Co","gala & co","c971263eff9547ec9237dd13","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de matériel et équipements pour événements corporatifs et culturels à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://festivalocation.ca","[""Location"", ""Matériel"", ""Événement""]","Fournisseur de matériel événementiel","77","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://festivalocation.ca","company","[]","0.85","Événementiel & Expérientiel","[""location"", ""matériel"", ""événement""]","[""Événementiel & Expérientiel""]","festivalocation.ca","Festiva Location","festiva location","ca79c745d18a4bd28868d61d","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence événementielle offrant services complets pour événements corporatifs et incentives dans la région de Québec.","Québec","[]","CA","QC","[]","IMPORT","https://inspireeventsquebec.com","[""Événementiel"", ""Corporate"", ""Incentive""]","Agence événementielle","80","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://inspireeventsquebec.com","company","[]","0.9","Événementiel & Expérientiel","[""événementiel"", ""corporate"", ""incitative""]","[""Événementiel & Expérientiel""]","inspireeventsquebec.com","Inspire Events Québec","inspire events quebec","608e8f31c20b41d38aaa9416","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en optimisation SEO et campagnes SEM pour PME.","Laval","[]","CA","QC","[]","IMPORT","https://seoimpactplus.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://seoimpactplus.ca","company","[]","0.75","Médias & Communication","[""SEO"", ""SEM"", ""marketing digital""]","[""Agences de marketing digital""]","seoimpactplus.ca","SEO Impact Plus","seo impact plus","751eff35fbff4354a3cab155","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de relations publiques offrant gestion de crise et communication stratégique.","Montréal","[]","CA","QC","[]","IMPORT","https://relationsaura.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://relationsaura.ca","company","[]","0.75","Médias & Communication","[""relations publiques"", ""gestion de crise""]","[""Agences de relations publiques""]","relationsaura.ca","Relations Aura","relations aura","6101ea8479c240ceb10af432","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en production vidéo et photographie professionnelle pour entreprises.","Longueuil","[]","CA","QC","[]","IMPORT","https://lumishotstudio.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://lumishotstudio.ca","company","[]","0.75","Médias & Communication","[""production vidéo"", ""photographie""]","[""Studios de production vidéo et photo""]","lumishotstudio.ca","Studio LumiShot","studio lumishot","5d905c3f3c1d45a3a6c31afe","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence experte en branding et création d'identité visuelle innovante pour marques locales.","Montréal","[]","CA","QC","[]","IMPORT","https://brandnova.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://brandnova.ca","company","[]","0.75","Médias & Communication","[""branding"", ""identité visuelle""]","[""Agences de branding et identité visuelle""]","brandnova.ca","BrandNova Design","brandnova design","f32c1228539c45c1b7fa21db","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en campagnes de marketing d'influence avec des influenceurs locaux.","Brossard","[]","CA","QC","[]","IMPORT","https://influenceursquebecois.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://influenceursquebecois.ca","company","[]","0.75","Médias & Communication","[""marketing d'influence"", ""réseaux sociaux""]","[""Entreprises de marketing d'influence""]","influenceursquebecois.ca","Influenceurs Québécois","influenceurs quebecois","01eb7b3f0aa74faaa3d22c37","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence offrant création de contenu rédactionnel et visuel pour stratégies marketing digital.","Montréal","[]","CA","QC","[]","IMPORT","https://contentcraftagency.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://contentcraftagency.ca","company","[]","0.75","Médias & Communication","[""marketing de contenu"", ""rédaction""]","[""Agences de marketing de contenu""]","contentcraftagency.ca","ContentCraft Agency","contentcraft agency","65d44967f9654d2ebb12f48f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions technologiques pour automatisation et analyse marketing.","Montréal","[]","CA","QC","[]","IMPORT","https://martechsolutionsqc.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://martechsolutionsqc.ca","company","[]","0.75","Médias & Communication","[""martech"", ""technologie marketing""]","[""Fournisseurs de solutions martech""]","martechsolutionsqc.ca","Martech Solutions Québec","martech solutions quebec","ed30a32467d64c0e8dcb3a18","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en organisation d'événements corporatifs et marketing expérientiel.","Montréal","[]","CA","QC","[]","IMPORT","https://evenementsfusion.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://evenementsfusion.ca","company","[]","0.75","Médias & Communication","[""événementiel"", ""marketing""]","[""Agences de marketing événementiel""]","evenementsfusion.ca","Événements Fusion","evenements fusion","267add8b6ecc425ab2851619","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en études de marché et sondages consommateurs au Québec.","Québec","[]","CA","QC","[]","IMPORT","https://insightmarketresearch.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://insightmarketresearch.ca","company","[]","0.75","Médias & Communication","[""recherche marketing"", ""sondages""]","[""Entreprises de recherche marketing et sondages""]","insightmarketresearch.ca","Insight Market Research","insight market research","c167de5800ce4da5a4a70d0f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence dédiée au marketing business-to-business et génération de leads pour entreprises.","Montréal","[]","CA","QC","[]","IMPORT","https://b2bconnectstrategies.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://b2bconnectstrategies.ca","company","[]","0.75","Médias & Communication","[""marketing B2B"", ""stratégie""]","[""Agences de marketing B2B""]","b2bconnectstrategies.ca","B2B Connect Strategies","b2b connect strategies","8374b13a310d4c6abaf7dd5a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en motion design et animation pour campagnes publicitaires dynamiques.","Montréal","[]","CA","QC","[]","IMPORT","https://motionartstudios.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://motionartstudios.ca","company","[]","0.75","Médias & Communication","[""motion design"", ""animation""]","[""Studios de motion design et animation""]","motionartstudios.ca","MotionArt Studios","motionart studios","38e20af43c2c4f9895fe4ed5","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence créative offrant une approche innovante en publicité et branding à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://novacomagency.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://novacomagency.ca","company","[]","0.75","Médias & Communication","[""créatif"", ""publicité""]","[""Agences de publicité créatives""]","novacomagency.ca","Agence NovaCom","agence novacom","59c1fc258a4a4ddb889bf077","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de marketing digital spécialisée en SEO, SEM et gestion des réseaux sociaux.","Montréal","[]","CA","QC","[]","IMPORT","https://digitalflowmarketing.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://digitalflowmarketing.ca","company","[]","0.75","Médias & Communication","[""marketing digital"", ""SEO"", ""social media""]","[""Agences de marketing digital""]","digitalflowmarketing.ca","DigitalFlow Marketing","digitalflow marketing","df48ebc4876247c2a308a878","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de relations publiques offrant services de gestion de l'image et relations médias.","Montréal","[]","CA","QC","[]","IMPORT","https://pulsemediar.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://pulsemediar.ca","company","[]","0.75","Médias & Communication","[""relations publiques"", ""communication""]","[""Agences de relations publiques""]","pulsemediar.ca","Pulse Media Relations","pulse media relations","8bcf65be9272453ba1e3b14c","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio de production vidéo fournissant services complets pour publicité et événements.","Laval","[]","CA","QC","[]","IMPORT","https://videoramaproductions.ca","[""Marketing & Publicité""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://videoramaproductions.ca","company","[]","0.75","Médias & Communication","[""production vidéo"", ""studio""]","[""Studios de production vidéo et photo""]","videoramaproductions.ca","Vidéorama Productions","videorama productions","783adb30634f4ca184d51422","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de publicité créative spécialisée en campagnes numériques et imprimées pour PME.","Montréal","[]","CA","QC","[]","IMPORT","https://lumierecreative.ca","[""Marketing & Publicité""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://lumierecreative.ca","company","[]","0.85","Médias & Communication","[""créativité"", ""publicité""]","[""Marketing & Publicité"", ""Agences de publicité créatives""]","lumierecreative.ca","Lumière Créative","lumiere creative","eccdb566a3a1438db1dedabb","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de marketing digital offrant SEO, SEM et stratégies sur les réseaux sociaux pour startups.","Laval","[]","CA","QC","[]","IMPORT","https://pixelpulsemktg.ca","[""Marketing & Publicité"", ""Marketing digital""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://pixelpulsemktg.ca","company","[]","0.9","Médias & Communication","[""SEO"", ""SEM"", ""social media""]","[""Marketing & Publicité"", ""Marketing digital""]","pixelpulsemktg.ca","PixelPulse Marketing","pixelpulse marketing","5f2701fc51014cd091c7dcf4","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en gestion d’image et relations publiques pour PME et organismes.","Montréal","[]","CA","QC","[]","IMPORT","https://eclatpr.ca","[""Marketing & Publicité"", ""Relations publiques""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://eclatpr.ca","company","[]","0.8","Médias & Communication","[""relations publiques"", ""stratégie""]","[""Marketing & Publicité"", ""Relations publiques""]","eclatpr.ca","Éclat Relations Publiques","eclat relations publiques","22bdde29bb16448591627972","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio de production spécialisé en vidéo corporative et photo professionnelle dans le Grand Montréal.","Longueuil","[]","CA","QC","[]","IMPORT","https://cameravivo.ca","[""Marketing & Publicité"", ""Production audiovisuelle""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://cameravivo.ca","company","[]","0.85","Médias & Communication","[""production vidéo"", ""photo"", ""studio""]","[""Marketing & Publicité"", ""Production vidéo et photo""]","cameravivo.ca","Studio Caméra Vivo","studio camera vivo","f629432289bc46389cafa2ff","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence créative offrant des services complets de branding et identité visuelle pour entreprises locales.","Montréal","[]","CA","QC","[]","IMPORT","https://imagibrand.ca","[""Marketing & Publicité"", ""Branding""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://imagibrand.ca","company","[]","0.9","Médias & Communication","[""branding"", ""identité visuelle"", ""design""]","[""Marketing & Publicité"", ""Branding et identité visuelle""]","imagibrand.ca","ImagiBrand Studio","imagibrand studio","9956645d47ce40eaa3942ba9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme et agence spécialisée en campagnes de marketing d'influence sur les réseaux sociaux.","Montréal","[]","CA","QC","[]","IMPORT","https://influencehub.ca","[""Marketing & Publicité"", ""Marketing d'influence""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://influencehub.ca","company","[]","0.85","Médias & Communication","[""influenceurs"", ""réseaux sociaux"", ""campagnes""]","[""Marketing & Publicité"", ""Marketing d'influence""]","influencehub.ca","Influence Hub","influence hub","48bab9d906be4199ad2a3be9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en création et gestion de contenu numérique pour entreprises et organismes.","Brossard","[]","CA","QC","[]","IMPORT","https://contentcraft.ca","[""Marketing & Publicité"", ""Marketing de contenu""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://contentcraft.ca","company","[]","0.8","Médias & Communication","[""contenu"", ""rédaction"", ""stratégie""]","[""Marketing & Publicité"", ""Marketing de contenu""]","contentcraft.ca","ContentCraft","contentcraft","69e1c944e9a74a06b30e3ee0","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de marketing événementiel spécialisée dans l’organisation d’événements corporatifs et grand public.","Montréal","[]","CA","QC","[]","IMPORT","https://evenementsimpact.ca","[""Marketing & Publicité"", ""Événementiel""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://evenementsimpact.ca","company","[]","0.8","Médias & Communication","[""événements"", ""organisation"", ""marketing""]","[""Marketing & Publicité"", ""Marketing événementiel""]","evenementsimpact.ca","Événements Impact","evenements impact","c82601214830469a93bf5052","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en études de marché et sondages pour entreprises du Québec.","Québec","[]","CA","QC","[]","IMPORT","https://sondexmarketing.ca","[""Marketing & Publicité"", ""Recherche marketing""]","Marketing & Publicité","75","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://sondexmarketing.ca","company","[]","0.75","Médias & Communication","[""recherche"", ""sondages"", ""analyse""]","[""Marketing & Publicité"", ""Recherche marketing et sondages""]","sondexmarketing.ca","Sondex Marketing","sondex marketing","e4fbb8adca004fabb85715d9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en marketing B2B et génération de leads pour entreprises technologiques.","Montréal","[]","CA","QC","[]","IMPORT","https://b2bmarketingpro.ca","[""Marketing & Publicité"", ""Marketing B2B""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://b2bmarketingpro.ca","company","[]","0.85","Médias & Communication","[""B2B"", ""lead generation"", ""stratégie""]","[""Marketing & Publicité"", ""Marketing B2B""]","b2bmarketingpro.ca","B2B Marketing Pro","b2b marketing pro","d00b9e693eb8496084e32e34","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en motion design et animation pour projets marketing et vidéo explicative.","Montréal","[]","CA","QC","[]","IMPORT","https://motionlabstudio.ca","[""Marketing & Publicité"", ""Animation""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://motionlabstudio.ca","company","[]","0.9","Médias & Communication","[""motion design"", ""animation"", ""vidéo""]","[""Marketing & Publicité"", ""Motion design et animation""]","motionlabstudio.ca","MotionLab Studio","motionlab studio","60edde9c8b19453a80051402","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence digitale spécialisée en campagnes virales et optimisation SEO pour marques émergentes.","Laval","[]","CA","QC","[]","IMPORT","https://viralboost.ca","[""Marketing & Publicité"", ""Marketing digital""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://viralboost.ca","company","[]","0.8","Médias & Communication","[""réseaux sociaux"", ""campagnes virales"", ""SEO""]","[""Marketing & Publicité"", ""Marketing digital""]","viralboost.ca","ViralBoost","viralboost","59eefab9086d420a9061b8d6","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence offrant des services de relations publiques et gestion de crise pour PME et entreprises locales.","Brossard","[]","CA","QC","[]","IMPORT","https://nexusrp.ca","[""Marketing & Publicité"", ""Relations publiques""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://nexusrp.ca","company","[]","0.8","Médias & Communication","[""relations médias"", ""stratégie RP"", ""communication""]","[""Marketing & Publicité"", ""Relations publiques""]","nexusrp.ca","Nexus Relations Publiques","nexus relations publiques","b990ae153a2d46d096a5f218","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de publicité créative offrant des solutions innovantes pour le branding et la communication visuelle.","Montréal","[]","CA","QC","[]","IMPORT","https://creativesparkmtl.ca","[""Marketing & Publicité"", ""Publicité créative""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://creativesparkmtl.ca","company","[]","0.9","Médias & Communication","[""créativité"", ""campagnes publicitaires"", ""branding""]","[""Marketing & Publicité"", ""Agences de publicité créatives""]","creativesparkmtl.ca","Creative Spark","creative spark","202f16d159a3408ab217f81a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
